index,path,label,split
116,eurosat/2750/AnnualCrop/AnnualCrop_1102.jpg,0,val
117,eurosat/2750/AnnualCrop/AnnualCrop_1103.jpg,0,val
118,eurosat/2750/AnnualCrop/AnnualCrop_1104.jpg,0,train
119,eurosat/2750/AnnualCrop/AnnualCrop_1105.jpg,0,val
120,eurosat/2750/AnnualCrop/AnnualCrop_1106.jpg,0,train
121,eurosat/2750/AnnualCrop/AnnualCrop_1107.jpg,0,train
122,eurosat/2750/AnnualCrop/AnnualCrop_1108.jpg,0,test
123,eurosat/2750/AnnualCrop/AnnualCrop_1109.jpg,0,train
124,eurosat/2750/AnnualCrop/AnnualCrop_111.jpg,0,train
125,eurosat/2750/AnnualCrop/AnnualCrop_1110.jpg,0,test
126,eurosat/2750/AnnualCrop/AnnualCrop_1111.jpg,0,train
127,eurosat/2750/AnnualCrop/AnnualCrop_1112.jpg,0,val
128,eurosat/2750/AnnualCrop/AnnualCrop_1113.jpg,0,train
129,eurosat/2750/AnnualCrop/AnnualCrop_1114.jpg,0,train
130,eurosat/2750/AnnualCrop/AnnualCrop_1115.jpg,0,test
131,eurosat/2750/AnnualCrop/AnnualCrop_1116.jpg,0,train
132,eurosat/2750/AnnualCrop/AnnualCrop_1117.jpg,0,train
133,eurosat/2750/AnnualCrop/AnnualCrop_1118.jpg,0,test
134,eurosat/2750/AnnualCrop/AnnualCrop_1119.jpg,0,train
135,eurosat/2750/AnnualCrop/AnnualCrop_112.jpg,0,train
136,eurosat/2750/AnnualCrop/AnnualCrop_1120.jpg,0,train
137,eurosat/2750/AnnualCrop/AnnualCrop_1121.jpg,0,val
138,eurosat/2750/AnnualCrop/AnnualCrop_1122.jpg,0,test
139,eurosat/2750/AnnualCrop/AnnualCrop_1123.jpg,0,train
140,eurosat/2750/AnnualCrop/AnnualCrop_1124.jpg,0,train
141,eurosat/2750/AnnualCrop/AnnualCrop_1125.jpg,0,train
142,eurosat/2750/AnnualCrop/AnnualCrop_1126.jpg,0,train
143,eurosat/2750/AnnualCrop/AnnualCrop_1127.jpg,0,test
144,eurosat/2750/AnnualCrop/AnnualCrop_1128.jpg,0,train
145,eurosat/2750/AnnualCrop/AnnualCrop_1129.jpg,0,train
146,eurosat/2750/AnnualCrop/AnnualCrop_113.jpg,0,val
147,eurosat/2750/AnnualCrop/AnnualCrop_1130.jpg,0,train
148,eurosat/2750/AnnualCrop/AnnualCrop_1131.jpg,0,train
149,eurosat/2750/AnnualCrop/AnnualCrop_1132.jpg,0,train
150,eurosat/2750/AnnualCrop/AnnualCrop_1133.jpg,0,train
151,eurosat/2750/AnnualCrop/AnnualCrop_1134.jpg,0,train
152,eurosat/2750/AnnualCrop/AnnualCrop_1135.jpg,0,train
153,eurosat/2750/AnnualCrop/AnnualCrop_1136.jpg,0,test
154,eurosat/2750/AnnualCrop/AnnualCrop_1137.jpg,0,val
155,eurosat/2750/AnnualCrop/AnnualCrop_1138.jpg,0,train
156,eurosat/2750/AnnualCrop/AnnualCrop_1139.jpg,0,train
157,eurosat/2750/AnnualCrop/AnnualCrop_114.jpg,0,train
158,eurosat/2750/AnnualCrop/AnnualCrop_1140.jpg,0,train
159,eurosat/2750/AnnualCrop/AnnualCrop_1141.jpg,0,train
160,eurosat/2750/AnnualCrop/AnnualCrop_1142.jpg,0,val
161,eurosat/2750/AnnualCrop/AnnualCrop_1143.jpg,0,test
162,eurosat/2750/AnnualCrop/AnnualCrop_1144.jpg,0,train
163,eurosat/2750/AnnualCrop/AnnualCrop_1145.jpg,0,train
164,eurosat/2750/AnnualCrop/AnnualCrop_1146.jpg,0,train
165,eurosat/2750/AnnualCrop/AnnualCrop_1147.jpg,0,val
166,eurosat/2750/AnnualCrop/AnnualCrop_1148.jpg,0,train
167,eurosat/2750/AnnualCrop/AnnualCrop_1149.jpg,0,train
168,eurosat/2750/AnnualCrop/AnnualCrop_115.jpg,0,train
169,eurosat/2750/AnnualCrop/AnnualCrop_1150.jpg,0,train
170,eurosat/2750/AnnualCrop/AnnualCrop_1151.jpg,0,train
171,eurosat/2750/AnnualCrop/AnnualCrop_1152.jpg,0,train
172,eurosat/2750/AnnualCrop/AnnualCrop_1153.jpg,0,test
173,eurosat/2750/AnnualCrop/AnnualCrop_1154.jpg,0,train
174,eurosat/2750/AnnualCrop/AnnualCrop_1155.jpg,0,train
175,eurosat/2750/AnnualCrop/AnnualCrop_1156.jpg,0,train
176,eurosat/2750/AnnualCrop/AnnualCrop_1157.jpg,0,train
177,eurosat/2750/AnnualCrop/AnnualCrop_1158.jpg,0,train
178,eurosat/2750/AnnualCrop/AnnualCrop_1159.jpg,0,train
179,eurosat/2750/AnnualCrop/AnnualCrop_116.jpg,0,train
180,eurosat/2750/AnnualCrop/AnnualCrop_1160.jpg,0,val
181,eurosat/2750/AnnualCrop/AnnualCrop_1161.jpg,0,train
182,eurosat/2750/AnnualCrop/AnnualCrop_1162.jpg,0,train
183,eurosat/2750/AnnualCrop/AnnualCrop_1163.jpg,0,train
184,eurosat/2750/AnnualCrop/AnnualCrop_1164.jpg,0,train
185,eurosat/2750/AnnualCrop/AnnualCrop_1165.jpg,0,train
186,eurosat/2750/AnnualCrop/AnnualCrop_1166.jpg,0,val
187,eurosat/2750/AnnualCrop/AnnualCrop_1167.jpg,0,train
188,eurosat/2750/AnnualCrop/AnnualCrop_1168.jpg,0,train
189,eurosat/2750/AnnualCrop/AnnualCrop_1169.jpg,0,val
190,eurosat/2750/AnnualCrop/AnnualCrop_117.jpg,0,val
191,eurosat/2750/AnnualCrop/AnnualCrop_1170.jpg,0,train
192,eurosat/2750/AnnualCrop/AnnualCrop_1171.jpg,0,train
193,eurosat/2750/AnnualCrop/AnnualCrop_1172.jpg,0,test
194,eurosat/2750/AnnualCrop/AnnualCrop_1173.jpg,0,train
195,eurosat/2750/AnnualCrop/AnnualCrop_1174.jpg,0,train
196,eurosat/2750/AnnualCrop/AnnualCrop_1175.jpg,0,train
197,eurosat/2750/AnnualCrop/AnnualCrop_1176.jpg,0,val
198,eurosat/2750/AnnualCrop/AnnualCrop_1177.jpg,0,train
199,eurosat/2750/AnnualCrop/AnnualCrop_1178.jpg,0,train
200,eurosat/2750/AnnualCrop/AnnualCrop_1179.jpg,0,test
201,eurosat/2750/AnnualCrop/AnnualCrop_118.jpg,0,test
202,eurosat/2750/AnnualCrop/AnnualCrop_1180.jpg,0,test
203,eurosat/2750/AnnualCrop/AnnualCrop_1181.jpg,0,train
204,eurosat/2750/AnnualCrop/AnnualCrop_1182.jpg,0,test
205,eurosat/2750/AnnualCrop/AnnualCrop_1183.jpg,0,train
206,eurosat/2750/AnnualCrop/AnnualCrop_1184.jpg,0,test
207,eurosat/2750/AnnualCrop/AnnualCrop_1185.jpg,0,train
208,eurosat/2750/AnnualCrop/AnnualCrop_1186.jpg,0,train
209,eurosat/2750/AnnualCrop/AnnualCrop_1187.jpg,0,train
210,eurosat/2750/AnnualCrop/AnnualCrop_1188.jpg,0,train
211,eurosat/2750/AnnualCrop/AnnualCrop_1189.jpg,0,train
212,eurosat/2750/AnnualCrop/AnnualCrop_119.jpg,0,train
213,eurosat/2750/AnnualCrop/AnnualCrop_1190.jpg,0,train
214,eurosat/2750/AnnualCrop/AnnualCrop_1191.jpg,0,train
215,eurosat/2750/AnnualCrop/AnnualCrop_1192.jpg,0,train
216,eurosat/2750/AnnualCrop/AnnualCrop_1193.jpg,0,test
217,eurosat/2750/AnnualCrop/AnnualCrop_1194.jpg,0,train
218,eurosat/2750/AnnualCrop/AnnualCrop_1195.jpg,0,train
219,eurosat/2750/AnnualCrop/AnnualCrop_1196.jpg,0,train
220,eurosat/2750/AnnualCrop/AnnualCrop_1197.jpg,0,train
221,eurosat/2750/AnnualCrop/AnnualCrop_1198.jpg,0,train
222,eurosat/2750/AnnualCrop/AnnualCrop_1199.jpg,0,train
223,eurosat/2750/AnnualCrop/AnnualCrop_12.jpg,0,val
224,eurosat/2750/AnnualCrop/AnnualCrop_120.jpg,0,val
225,eurosat/2750/AnnualCrop/AnnualCrop_1200.jpg,0,test
226,eurosat/2750/AnnualCrop/AnnualCrop_1201.jpg,0,train
227,eurosat/2750/AnnualCrop/AnnualCrop_1202.jpg,0,train
228,eurosat/2750/AnnualCrop/AnnualCrop_1203.jpg,0,test
229,eurosat/2750/AnnualCrop/AnnualCrop_1204.jpg,0,train
230,eurosat/2750/AnnualCrop/AnnualCrop_1205.jpg,0,train
231,eurosat/2750/AnnualCrop/AnnualCrop_1206.jpg,0,train
232,eurosat/2750/AnnualCrop/AnnualCrop_1207.jpg,0,val
233,eurosat/2750/AnnualCrop/AnnualCrop_1208.jpg,0,train
234,eurosat/2750/AnnualCrop/AnnualCrop_1209.jpg,0,val
235,eurosat/2750/AnnualCrop/AnnualCrop_121.jpg,0,val
236,eurosat/2750/AnnualCrop/AnnualCrop_1210.jpg,0,train
237,eurosat/2750/AnnualCrop/AnnualCrop_1211.jpg,0,train
238,eurosat/2750/AnnualCrop/AnnualCrop_1212.jpg,0,train
239,eurosat/2750/AnnualCrop/AnnualCrop_1213.jpg,0,train
240,eurosat/2750/AnnualCrop/AnnualCrop_1214.jpg,0,train
241,eurosat/2750/AnnualCrop/AnnualCrop_1215.jpg,0,val
242,eurosat/2750/AnnualCrop/AnnualCrop_1216.jpg,0,val
243,eurosat/2750/AnnualCrop/AnnualCrop_1217.jpg,0,train
244,eurosat/2750/AnnualCrop/AnnualCrop_1218.jpg,0,train
245,eurosat/2750/AnnualCrop/AnnualCrop_1219.jpg,0,val
246,eurosat/2750/AnnualCrop/AnnualCrop_122.jpg,0,train
247,eurosat/2750/AnnualCrop/AnnualCrop_1220.jpg,0,train
248,eurosat/2750/AnnualCrop/AnnualCrop_1221.jpg,0,val
249,eurosat/2750/AnnualCrop/AnnualCrop_1222.jpg,0,val
250,eurosat/2750/AnnualCrop/AnnualCrop_1223.jpg,0,train
251,eurosat/2750/AnnualCrop/AnnualCrop_1224.jpg,0,train
252,eurosat/2750/AnnualCrop/AnnualCrop_1225.jpg,0,train
253,eurosat/2750/AnnualCrop/AnnualCrop_1226.jpg,0,test
254,eurosat/2750/AnnualCrop/AnnualCrop_1227.jpg,0,train
255,eurosat/2750/AnnualCrop/AnnualCrop_1228.jpg,0,test
256,eurosat/2750/AnnualCrop/AnnualCrop_1229.jpg,0,train
257,eurosat/2750/AnnualCrop/AnnualCrop_123.jpg,0,train
258,eurosat/2750/AnnualCrop/AnnualCrop_1230.jpg,0,train
259,eurosat/2750/AnnualCrop/AnnualCrop_1231.jpg,0,train
260,eurosat/2750/AnnualCrop/AnnualCrop_1232.jpg,0,test
261,eurosat/2750/AnnualCrop/AnnualCrop_1233.jpg,0,train
262,eurosat/2750/AnnualCrop/AnnualCrop_1234.jpg,0,val
263,eurosat/2750/AnnualCrop/AnnualCrop_1235.jpg,0,train
264,eurosat/2750/AnnualCrop/AnnualCrop_1236.jpg,0,val
265,eurosat/2750/AnnualCrop/AnnualCrop_1237.jpg,0,train
266,eurosat/2750/AnnualCrop/AnnualCrop_1238.jpg,0,train
267,eurosat/2750/AnnualCrop/AnnualCrop_1239.jpg,0,val
268,eurosat/2750/AnnualCrop/AnnualCrop_124.jpg,0,test
269,eurosat/2750/AnnualCrop/AnnualCrop_1240.jpg,0,train
270,eurosat/2750/AnnualCrop/AnnualCrop_1241.jpg,0,train
271,eurosat/2750/AnnualCrop/AnnualCrop_1242.jpg,0,train
272,eurosat/2750/AnnualCrop/AnnualCrop_1243.jpg,0,train
273,eurosat/2750/AnnualCrop/AnnualCrop_1244.jpg,0,train
274,eurosat/2750/AnnualCrop/AnnualCrop_1245.jpg,0,train
275,eurosat/2750/AnnualCrop/AnnualCrop_1246.jpg,0,train
276,eurosat/2750/AnnualCrop/AnnualCrop_1247.jpg,0,train
277,eurosat/2750/AnnualCrop/AnnualCrop_1248.jpg,0,train
278,eurosat/2750/AnnualCrop/AnnualCrop_1249.jpg,0,train
279,eurosat/2750/AnnualCrop/AnnualCrop_125.jpg,0,train
280,eurosat/2750/AnnualCrop/AnnualCrop_1250.jpg,0,test
281,eurosat/2750/AnnualCrop/AnnualCrop_1251.jpg,0,train
282,eurosat/2750/AnnualCrop/AnnualCrop_1252.jpg,0,train
283,eurosat/2750/AnnualCrop/AnnualCrop_1253.jpg,0,train
284,eurosat/2750/AnnualCrop/AnnualCrop_1254.jpg,0,val
285,eurosat/2750/AnnualCrop/AnnualCrop_1255.jpg,0,train
286,eurosat/2750/AnnualCrop/AnnualCrop_1256.jpg,0,train
287,eurosat/2750/AnnualCrop/AnnualCrop_1257.jpg,0,train
288,eurosat/2750/AnnualCrop/AnnualCrop_1258.jpg,0,train
289,eurosat/2750/AnnualCrop/AnnualCrop_1259.jpg,0,train
290,eurosat/2750/AnnualCrop/AnnualCrop_126.jpg,0,train
291,eurosat/2750/AnnualCrop/AnnualCrop_1260.jpg,0,train
292,eurosat/2750/AnnualCrop/AnnualCrop_1261.jpg,0,train
293,eurosat/2750/AnnualCrop/AnnualCrop_1262.jpg,0,test
294,eurosat/2750/AnnualCrop/AnnualCrop_1263.jpg,0,train
295,eurosat/2750/AnnualCrop/AnnualCrop_1264.jpg,0,train
296,eurosat/2750/AnnualCrop/AnnualCrop_1265.jpg,0,train
297,eurosat/2750/AnnualCrop/AnnualCrop_1266.jpg,0,train
298,eurosat/2750/AnnualCrop/AnnualCrop_1267.jpg,0,train
299,eurosat/2750/AnnualCrop/AnnualCrop_1268.jpg,0,train
300,eurosat/2750/AnnualCrop/AnnualCrop_1269.jpg,0,train
301,eurosat/2750/AnnualCrop/AnnualCrop_127.jpg,0,val
302,eurosat/2750/AnnualCrop/AnnualCrop_1270.jpg,0,test
303,eurosat/2750/AnnualCrop/AnnualCrop_1271.jpg,0,train
304,eurosat/2750/AnnualCrop/AnnualCrop_1272.jpg,0,train
305,eurosat/2750/AnnualCrop/AnnualCrop_1273.jpg,0,train
306,eurosat/2750/AnnualCrop/AnnualCrop_1274.jpg,0,train
307,eurosat/2750/AnnualCrop/AnnualCrop_1275.jpg,0,train
308,eurosat/2750/AnnualCrop/AnnualCrop_1276.jpg,0,train
309,eurosat/2750/AnnualCrop/AnnualCrop_1277.jpg,0,train
310,eurosat/2750/AnnualCrop/AnnualCrop_1278.jpg,0,train
311,eurosat/2750/AnnualCrop/AnnualCrop_1279.jpg,0,train
312,eurosat/2750/AnnualCrop/AnnualCrop_128.jpg,0,train
313,eurosat/2750/AnnualCrop/AnnualCrop_1280.jpg,0,train
314,eurosat/2750/AnnualCrop/AnnualCrop_1281.jpg,0,train
315,eurosat/2750/AnnualCrop/AnnualCrop_1282.jpg,0,train
316,eurosat/2750/AnnualCrop/AnnualCrop_1283.jpg,0,train
317,eurosat/2750/AnnualCrop/AnnualCrop_1284.jpg,0,val
318,eurosat/2750/AnnualCrop/AnnualCrop_1285.jpg,0,train
319,eurosat/2750/AnnualCrop/AnnualCrop_1286.jpg,0,val
320,eurosat/2750/AnnualCrop/AnnualCrop_1287.jpg,0,test
321,eurosat/2750/AnnualCrop/AnnualCrop_1288.jpg,0,train
322,eurosat/2750/AnnualCrop/AnnualCrop_1289.jpg,0,train
323,eurosat/2750/AnnualCrop/AnnualCrop_129.jpg,0,train
324,eurosat/2750/AnnualCrop/AnnualCrop_1290.jpg,0,train
325,eurosat/2750/AnnualCrop/AnnualCrop_1291.jpg,0,train
326,eurosat/2750/AnnualCrop/AnnualCrop_1292.jpg,0,train
327,eurosat/2750/AnnualCrop/AnnualCrop_1293.jpg,0,train
328,eurosat/2750/AnnualCrop/AnnualCrop_1294.jpg,0,train
329,eurosat/2750/AnnualCrop/AnnualCrop_1295.jpg,0,train
330,eurosat/2750/AnnualCrop/AnnualCrop_1296.jpg,0,test
331,eurosat/2750/AnnualCrop/AnnualCrop_1297.jpg,0,train
332,eurosat/2750/AnnualCrop/AnnualCrop_1298.jpg,0,train
333,eurosat/2750/AnnualCrop/AnnualCrop_1299.jpg,0,test
334,eurosat/2750/AnnualCrop/AnnualCrop_13.jpg,0,train
335,eurosat/2750/AnnualCrop/AnnualCrop_130.jpg,0,val
336,eurosat/2750/AnnualCrop/AnnualCrop_1300.jpg,0,test
337,eurosat/2750/AnnualCrop/AnnualCrop_1301.jpg,0,val
338,eurosat/2750/AnnualCrop/AnnualCrop_1302.jpg,0,train
339,eurosat/2750/AnnualCrop/AnnualCrop_1303.jpg,0,train
340,eurosat/2750/AnnualCrop/AnnualCrop_1304.jpg,0,train
341,eurosat/2750/AnnualCrop/AnnualCrop_1305.jpg,0,train
342,eurosat/2750/AnnualCrop/AnnualCrop_1306.jpg,0,train
343,eurosat/2750/AnnualCrop/AnnualCrop_1307.jpg,0,train
344,eurosat/2750/AnnualCrop/AnnualCrop_1308.jpg,0,train
345,eurosat/2750/AnnualCrop/AnnualCrop_1309.jpg,0,train
346,eurosat/2750/AnnualCrop/AnnualCrop_131.jpg,0,train
347,eurosat/2750/AnnualCrop/AnnualCrop_1310.jpg,0,train
348,eurosat/2750/AnnualCrop/AnnualCrop_1311.jpg,0,train
349,eurosat/2750/AnnualCrop/AnnualCrop_1312.jpg,0,train
350,eurosat/2750/AnnualCrop/AnnualCrop_1313.jpg,0,train
351,eurosat/2750/AnnualCrop/AnnualCrop_1314.jpg,0,train
352,eurosat/2750/AnnualCrop/AnnualCrop_1315.jpg,0,train
353,eurosat/2750/AnnualCrop/AnnualCrop_1316.jpg,0,train
354,eurosat/2750/AnnualCrop/AnnualCrop_1317.jpg,0,train
355,eurosat/2750/AnnualCrop/AnnualCrop_1318.jpg,0,train
356,eurosat/2750/AnnualCrop/AnnualCrop_1319.jpg,0,test
357,eurosat/2750/AnnualCrop/AnnualCrop_132.jpg,0,val
358,eurosat/2750/AnnualCrop/AnnualCrop_1320.jpg,0,train
359,eurosat/2750/AnnualCrop/AnnualCrop_1321.jpg,0,test
360,eurosat/2750/AnnualCrop/AnnualCrop_1322.jpg,0,train
361,eurosat/2750/AnnualCrop/AnnualCrop_1323.jpg,0,train
362,eurosat/2750/AnnualCrop/AnnualCrop_1324.jpg,0,train
363,eurosat/2750/AnnualCrop/AnnualCrop_1325.jpg,0,train
364,eurosat/2750/AnnualCrop/AnnualCrop_1326.jpg,0,val
365,eurosat/2750/AnnualCrop/AnnualCrop_1327.jpg,0,train
366,eurosat/2750/AnnualCrop/AnnualCrop_1328.jpg,0,train
367,eurosat/2750/AnnualCrop/AnnualCrop_1329.jpg,0,train
368,eurosat/2750/AnnualCrop/AnnualCrop_133.jpg,0,train
369,eurosat/2750/AnnualCrop/AnnualCrop_1330.jpg,0,val
370,eurosat/2750/AnnualCrop/AnnualCrop_1331.jpg,0,train
371,eurosat/2750/AnnualCrop/AnnualCrop_1332.jpg,0,train
372,eurosat/2750/AnnualCrop/AnnualCrop_1333.jpg,0,val
373,eurosat/2750/AnnualCrop/AnnualCrop_1334.jpg,0,val
374,eurosat/2750/AnnualCrop/AnnualCrop_1335.jpg,0,train
375,eurosat/2750/AnnualCrop/AnnualCrop_1336.jpg,0,val
376,eurosat/2750/AnnualCrop/AnnualCrop_1337.jpg,0,train
377,eurosat/2750/AnnualCrop/AnnualCrop_1338.jpg,0,train
378,eurosat/2750/AnnualCrop/AnnualCrop_1339.jpg,0,test
